date;customer_id;order_id;store_id;store_name;total;discount;order_shipping;sector;city;store_category
11/12/2020;146185;A9184;206;Ofertas Moto Outlet;77,62;0;0;Secngel;Hermosillo;Supermercado
11/12/2020;146185;A9185;206;Ofertas Moto Outlet;86,17;0;0;No encuentro mi sector;Hermosillo;Supermercado
11/12/2020;146185;A9186;206;Ofertas Moto Outlet;77,62;0;0;No encuentro mi sector;Hermosillo;Supermercado
11/12/2020;146185;A9187;206;Ofertas Moto Outlet;60,79;0;4;No encuentro mi sector;Hermosillo;Supermercado
10/31/2020;146249;A9188;8;Waikiki. ;144,07;0;0;Secondo;Culiacán Rosales;Supermercado
9/14/2020;146288;A9189;52;La colección Cool Kids;102,57;0;9;Secador;San Luis Potosí;Supermercado
8/6/2020;146295;A9190;27;Escualos. ;32,73;0,01;4,99;Secidad;Ciudad de México;Supermercado
10/4/2020;146299;A9191;52;La colección Cool Kids;120,05;0;0;Secayor;Monterrey;Supermercado
8/4/2020;146379;A9192;7;Ahorros de la tienda en línea;64,84;0,04;4,99;Secongo;Zapopan;Supermercado
8/4/2020;146379;A9193;122;Regalos mayores;63,53;0,01;8,99;Secjuma;Celaya;Supermercado
8/4/2020;146379;A9194;122;Regalos mayores;44,61;0;4,99;Secongo;Zapopan;Supermercado
8/15/2020;146385;A9195;142;Mirum. ;11,88;0;4,99;Secaiso;Ciudad de México;Farmacia
10/12/2020;146385;A9196;27;Escualos. ;125,11;0;9;No encuentro mi sector;Mexicali;Supermercado
11/9/2020;146385;A9197;27;Escualos. ;142,4;0;9;No encuentro mi sector;Mexicali;Supermercado
11/9/2020;146385;A9198;27;Escualos. ;39,56;0;9;No encuentro mi sector;Mexicali;Supermercado
11/14/2020;146385;A9199;27;Escualos. ;35,24;0;5;Secaiso;Ciudad de México;Supermercado
9/21/2020;146401;A9200;52;La colección Cool Kids;110,7;0;9;Secanda;Mérida;Supermercado
10/25/2020;146401;A9201;52;La colección Cool Kids;60,42;0;0;Secntro;Tuxtla Gutiérrez;Supermercado
10/28/2020;146401;A9202;52;La colección Cool Kids;45,71;0;0;Secntro;Tuxtla Gutiérrez;Supermercado
11/1/2020;146401;A9203;52;La colección Cool Kids;52,36;0;0;Secubre;Ciudad Juárez;Supermercado
11/27/2020;146401;A9204;52;La colección Cool Kids;81,38;5;0;Secanda;Ecatepec de Morelos;Supermercado
10/17/2020;146444;A9205;10;sueños de calidad;52,83;0;0;Sectora;Guadalajara;Supermercado
8/6/2020;146459;A9206;142;Mirum. ;30,77;0;4,99;Secerde;Ciudad de México;Farmacia
9/4/2020;146459;A9207;145;super-villas;80,46;0;0;Secerde;Ciudad de México;Farmacia
10/8/2020;146459;A9208;142;Mirum. ;36,03;0;4,99;Secerde;Ciudad de México;Farmacia
11/6/2020;146459;A9209;145;super-villas;34,53;0;7;Secerde;Ciudad de México;Farmacia
11/6/2020;146459;A9210;142;Mirum. ;18,42;0;4,99;Secerde;Ciudad de México;Farmacia
11/21/2020;146459;A9211;142;Mirum. ;57,93;0;4,99;Secerde;Ciudad de México;Farmacia
9/1/2020;146511;A9212;9;Ven al mercado;30,25;0,01;4,99;SecAzul;San Nicolás de los Garza;Supermercado
9/15/2020;146536;A9213;52;La colección Cool Kids;214,37;0;9;SecLago;Ecatepec de Morelos;Supermercado
11/21/2020;146536;A9214;102;El Gran.;127,66;0;0;SecLago;Ecatepec de Morelos;Supermercado
11/30/2020;146573;A9215;170;Bendita boutique;71,65;0;0;Secnada;Ciudad de México;Supermercado
8/25/2020;146583;A9216;142;Mirum. ;38,23;0;4,99;No encuentro mi sector;Ciudad de México;Farmacia
11/4/2020;146583;A9217;106;Rosazul.;48,01;0;4,99;Secalta;Ciudad de México;Bodegón
8/27/2020;146613;A9218;122;Regalos mayores;50,9;0;4,99;Secro I;Monterrey;Supermercado
9/23/2020;146651;A9219;8;Waikiki. ;36,11;0;4,99;SecEste;León;Supermercado
8/3/2020;146700;A9220;101;lotz y suerte;7,77;0;4,99;Secaiso;Ciudad de México;Farmacia
8/3/2020;146700;A9221;101;lotz y suerte;8,86;0;4,99;Secaiso;Ciudad de México;Farmacia
9/18/2020;146700;A9222;106;Rosazul.;15,75;0;4,99;Secaiso;Ciudad de México;Bodegón
10/23/2020;146700;A9223;106;Rosazul.;9,26;0;4,99;Secaiso;Ciudad de México;Bodegón
8/22/2020;146720;A9224;8;Waikiki. ;45,94;0;4,99;Secuevo;León;Supermercado
10/29/2020;146720;A9225;8;Waikiki. ;40,47;0;0;Secuevo;León;Supermercado
9/27/2020;146748;A9226;75;Tienda Gogoo;96,84;0;0;Secomas;Hermosillo;Supermercado
10/27/2020;146754;A9227;18;Simplemente Compras;14,21;0;4,99;Seccias;Hermosillo;Supermercado
8/2/2020;146762;A9228;8;Waikiki. ;133,16;0,01;0;Seclara;León;Supermercado
10/8/2020;146768;A9229;19;Premier Mart;45,6;0;4,99;Sececia;Morelia;Supermercado
10/7/2020;146793;A9230;27;Escualos. ;148,52;0;4;Sechuao;Ciudad de México;Supermercado
10/1/2020;146839;A9231;52;La colección Cool Kids;78,27;0;0;Secntro;Zapopan;Supermercado
10/3/2020;146866;A9232;102;El Gran.;105,09;0;0;SecJosé;Zapopan;Supermercado
10/15/2020;146866;A9233;102;El Gran.;120,9;0;0;SecCruz;Tehuacán;Supermercado
8/1/2020;146919;A9234;142;Mirum. ;58,51;0;4,99;Secrral;Ciudad de México;Farmacia
8/4/2020;146919;A9235;27;Escualos. ;47,42;0,01;4,99;Secrral;Ciudad de México;Supermercado
9/13/2020;146919;A9236;109;Resumen minorista;18,16;0;4,99;Secolos;Ciudad de México;Panaderia
10/6/2020;146919;A9237;106;Rosazul.;23,51;0;4,99;Secrral;Ciudad de México;Bodegón
10/6/2020;146919;A9238;27;Escualos. ;52,92;0;4;Secrral;Ciudad de México;Supermercado
11/10/2020;146919;A9239;27;Escualos. ;88,9;0;5;Secrral;Ciudad de México;Supermercado
9/7/2020;146942;A9240;112;Tienda de regalos Playtime;89,15;0,01;0;Secedes;Guadalajara;Supermercado
10/28/2020;146947;A9241;106;Rosazul.;60,19;0;4,99;Secidad;Ciudad de México;Bodegón
8/26/2020;147040;A9242;144;Coco Bar.;57,95;0;4,99;Secesta;Puebla de Zaragoza;Supermercado
9/26/2020;147040;A9243;144;Coco Bar.;48,3;0;5;Secesta;Puebla de Zaragoza;Supermercado
10/12/2020;147040;A9244;106;Rosazul.;27,99;0;4,99;SecD- 5;Ciudad de México;Bodegón
10/26/2020;147040;A9245;144;Coco Bar.;60,28;0;0;Secesta;Puebla de Zaragoza;Supermercado
8/2/2020;147048;A9246;112;Tienda de regalos Playtime;68,3;0;8,99;Secrgas;Reynosa;Supermercado
8/7/2020;147048;A9247;112;Tienda de regalos Playtime;47,4;0;8,99;Secrgas;Reynosa;Supermercado
8/14/2020;147048;A9248;10;sueños de calidad;67,29;0;8,99;Secrgas;Reynosa;Supermercado
8/21/2020;147048;A9249;112;Tienda de regalos Playtime;51,2;0;8,99;Secrgas;Reynosa;Supermercado
8/28/2020;147048;A9250;112;Tienda de regalos Playtime;81,76;0;0;Secrgas;Reynosa;Supermercado
9/7/2020;147048;A9251;114;Los adictos al armario;55,77;0,01;8,99;Secrgas;Reynosa;Supermercado
10/19/2020;147048;A9252;10;sueños de calidad;60,46;0;8,99;Secrgas;Reynosa;Supermercado
9/3/2020;147087;A9253;106;Rosazul.;18,93;0,01;8,99;Sectral;Apodaca;Bodegón
8/7/2020;147093;A9254;9;Ven al mercado;90,28;0;0;Secjero;San Nicolás de los Garza;Supermercado
10/30/2020;147102;A9255;149;Mister ;92,2;5;5;Seccias;Ciudad de México;Supermercado
11/15/2020;147102;A9256;108;La Terraza.;58,31;0;5;Seccias;Ciudad de México;Bodegón
11/27/2020;147109;A9257;137;Cosméticos Allure;41,11;0;4;SecLima;Ciudad de México;Licorería
11/27/2020;147109;A9258;101;lotz y suerte;33,99;0;3,99;SecLima;Ciudad de México;Farmacia
8/1/2020;147129;A9259;11;Rosa de Oro. ;46,62;0,01;4,99;Secrtad;Ecatepec de Morelos;Supermercado
8/15/2020;147129;A9260;53;Capital.;35,58;0,01;4,99;Secrtad;Ecatepec de Morelos;Supermercado
8/18/2020;147129;A9261;53;Capital.;33,16;0,01;4,99;Secrtad;Ecatepec de Morelos;Supermercado
8/30/2020;147129;A9262;53;Capital.;34,04;0;4,99;Secrtad;Ecatepec de Morelos;Supermercado
11/6/2020;147129;A9263;52;La colección Cool Kids;35,22;0;8,99;Secrtad;Ecatepec de Morelos;Supermercado
8/1/2020;147139;A9264;53;Capital.;43,99;0,01;4,99;Secndez;Ecatepec de Morelos;Supermercado
8/16/2020;147139;A9265;53;Capital.;42,96;0;4,99;Secndez;Ecatepec de Morelos;Supermercado
10/2/2020;147139;A9266;11;Rosa de Oro. ;25,01;0;4,99;Secndez;Ecatepec de Morelos;Supermercado
11/10/2020;147159;A9267;206;Ofertas Moto Outlet;115,01;0;0;No encuentro mi sector;Hermosillo;Supermercado
11/22/2020;147204;A9268;8;Waikiki. ;77,37;0;0;Secra I;León;Supermercado
8/1/2020;147226;A9269;52;La colección Cool Kids;81,04;0;0;Secnval;Zapopan;Supermercado
8/24/2020;147226;A9270;52;La colección Cool Kids;82,26;0;0;Secaina;Zapopan;Supermercado
9/6/2020;147226;A9271;52;La colección Cool Kids;83,75;0;0;Secnval;Zapopan;Supermercado
10/8/2020;147226;A9272;52;La colección Cool Kids;80,56;0;0;Secaina;Zapopan;Supermercado
10/10/2020;147226;A9273;52;La colección Cool Kids;41,15;0;0;Secnval;Zapopan;Supermercado
11/5/2020;147226;A9274;52;La colección Cool Kids;44,42;0;0;Secnval;Zapopan;Supermercado
9/15/2020;147258;A9275;149;Mister ;119,3;0;4,99;Secda 2;Ecatepec de Morelos;Supermercado
10/30/2020;147267;A9276;144;Coco Bar.;74,21;0;0;SecMata;Guadalupe;Supermercado
9/26/2020;147321;A9277;52;La colección Cool Kids;43,94;0;8,99;Secalía;Ciudad Juárez;Supermercado
9/11/2020;147331;A9278;90;Chococrema.;88,19;0;4,99;Secncia;Zapopan;Carniceria
11/19/2020;147331;A9279;90;Chococrema.;69,11;0;0;Secncia;Zapopan;Carniceria
11/19/2020;147331;A9280;90;Chococrema.;121,23;0;0;Secncia;Zapopan;Carniceria
8/10/2020;147368;A9281;109;Resumen minorista;83,2;0;0;Secncón;Acapulco de Juárez;Panaderia
8/14/2020;147378;A9282;27;Escualos. ;163,3;0,02;0;Seconte;Ciudad de México;Supermercado
9/7/2020;147378;A9283;27;Escualos. ;174,51;0,05;0;Seconte;Ciudad de México;Supermercado
10/2/2020;147378;A9284;27;Escualos. ;131,42;0;0;Seconte;Ciudad de México;Supermercado
8/28/2020;147388;A9285;53;Capital.;148,6;0,03;0;Secrdín;Ciudad Juárez;Supermercado
10/2/2020;147388;A9286;52;La colección Cool Kids;94,12;0;0;Secrdín;Ciudad Juárez;Supermercado
10/31/2020;147388;A9287;52;La colección Cool Kids;80,95;5;0;Secrdín;Ciudad Juárez;Supermercado
11/27/2020;147388;A9288;52;La colección Cool Kids;147,89;0;0;Secrdín;Ciudad Juárez;Supermercado
9/18/2020;147451;A9289;52;La colección Cool Kids;55,57;0;9;SecRosa;Ecatepec de Morelos;Supermercado
8/23/2020;147461;A9290;142;Mirum. ;45,35;0;4,99;Secncio;Ciudad de México;Farmacia
10/17/2020;147461;A9291;142;Mirum. ;45,55;0;4,99;Secncio;Ciudad de México;Farmacia
11/19/2020;147461;A9292;142;Mirum. ;39,71;0;4,99;Sec Sur;Ciudad de México;Farmacia
9/27/2020;147472;A9293;52;La colección Cool Kids;77,32;0;0;Secaral;Chihuahua;Supermercado
10/15/2020;147472;A9294;52;La colección Cool Kids;103,79;0;0;Secayos;Zapopan;Supermercado
11/4/2020;147472;A9295;52;La colección Cool Kids;92,66;0;0;Secayos;Zapopan;Supermercado
11/24/2020;147472;A9296;52;La colección Cool Kids;95,2;0;0;Secayos;Zapopan;Supermercado
10/25/2020;147473;A9297;97;La percha Merch;71;0;4,99;Secande;Ciudad de México;Carniceria
11/29/2020;147473;A9298;109;Resumen minorista;52,83;0;4,99;Secande;Ciudad de México;Panaderia
8/26/2020;147479;A9299;52;La colección Cool Kids;120,04;0;0;Secnión;Santiago de Querétaro;Supermercado
9/27/2020;147479;A9300;122;Regalos mayores;133,12;0;0;Secnión;Santiago de Querétaro;Supermercado
10/30/2020;147479;A9301;52;La colección Cool Kids;89,08;0;0;Secnión;Santiago de Querétaro;Supermercado
11/28/2020;147479;A9302;52;La colección Cool Kids;98,34;0;0;Secnión;Santiago de Querétaro;Supermercado
9/17/2020;147480;A9303;122;Regalos mayores;55,89;0;4,99;Secigis;Santiago de Querétaro;Supermercado
10/28/2020;147480;A9304;90;Chococrema.;38,24;0;0;Secigis;Santiago de Querétaro;Carniceria
11/8/2020;147480;A9305;52;La colección Cool Kids;53,66;0;0;Secigis;Santiago de Querétaro;Supermercado
11/16/2020;147480;A9306;156;Pesos en general;22,27;0;5;Secigis;Santiago de Querétaro;Farmacia
8/23/2020;147487;A9307;80;Negocio en ciernes;137,25;5,01;0;Secnjal;Guadalajara;Supermercado
8/23/2020;147487;A9308;114;Los adictos al armario;121,57;5,01;0;Sec Via;Guadalajara;Supermercado
9/24/2020;147487;A9309;80;Negocio en ciernes;147,87;0;4,99;Secnjal;Guadalajara;Supermercado
9/24/2020;147487;A9310;114;Los adictos al armario;83,17;0;4,99;Sec Via;Guadalajara;Supermercado
10/26/2020;147487;A9311;80;Negocio en ciernes;154,57;0;0;Secnjal;Guadalajara;Supermercado
10/26/2020;147487;A9312;114;Los adictos al armario;105,55;0;0;Sec Via;Guadalajara;Supermercado
11/24/2020;147487;A9313;80;Negocio en ciernes;171,43;0;0;Secnjal;Guadalajara;Supermercado
11/24/2020;147487;A9314;114;Los adictos al armario;89,19;0;0;Sec Via;Guadalajara;Supermercado
11/19/2020;147513;A9315;18;Simplemente Compras;91,77;0;0;Secrdia;Hermosillo;Supermercado
8/17/2020;147586;A9316;53;Capital.;80,39;0;0;Secador;San Luis Potosí;Supermercado
8/26/2020;147586;A9317;53;Capital.;88,69;0,02;0;Secmera;Ciudad Juárez;Supermercado
8/31/2020;147586;A9318;53;Capital.;83,1;0,02;0;Secador;San Luis Potosí;Supermercado
9/22/2020;147586;A9319;52;La colección Cool Kids;91,16;0;9;Secmera;Ciudad Juárez;Supermercado
10/15/2020;147586;A9320;52;La colección Cool Kids;0;16,93;8,99;Secador;San Luis Potosí;Supermercado
10/15/2020;147586;A9321;52;La colección Cool Kids;82,59;16,93;0;Secador;San Luis Potosí;Supermercado
11/5/2020;147586;A9322;52;La colección Cool Kids;171,05;0;0;Secmera;Ciudad Juárez;Supermercado
9/20/2020;147589;A9323;52;La colección Cool Kids;54;0;9;Secüere;Tijuana;Supermercado
10/8/2020;147664;A9324;97;La percha Merch;59,92;0;10;Secillo;Gómez Palacio;Carniceria
8/1/2020;147668;A9325;7;Ahorros de la tienda en línea;38,28;0,01;4,99;Seco II;Zapopan;Supermercado
8/6/2020;147675;A9326;106;Rosazul.;77,41;0;4,99;Secnica;Ciudad de México;Bodegón
8/6/2020;147675;A9327;106;Rosazul.;77,41;0;4,99;Secnica;Ciudad de México;Bodegón
8/6/2020;147675;A9328;106;Rosazul.;80,92;0;4,99;Secnica;Ciudad de México;Bodegón
9/24/2020;147706;A9329;74;el escondite;85,71;0;0;Secines;Cancún;Supermercado
8/28/2020;147719;A9330;142;Mirum. ;39,71;0;4,99;Seccuao;Ciudad de México;Farmacia
8/9/2020;147726;A9331;10;sueños de calidad;28,99;0;4,99;Secivos;Guadalajara;Supermercado
8/10/2020;147726;A9332;10;sueños de calidad;34,93;0;4,99;Secivos;Guadalajara;Supermercado
8/29/2020;147726;A9333;10;sueños de calidad;46,44;0,02;4,99;Secivos;Guadalajara;Supermercado
8/29/2020;147726;A9334;126;Dulce.;37,99;0,01;4,99;Secivos;Guadalajara;Supermercado
9/11/2020;147726;A9335;80;Negocio en ciernes;26,83;0;4,99;Secivos;Guadalajara;Supermercado
10/23/2020;147726;A9336;80;Negocio en ciernes;33,78;0;0;Secncha;Guadalajara;Supermercado
9/4/2020;147775;A9337;102;El Gran.;200,27;0;0;Secanza;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/18/2020;147775;A9338;102;El Gran.;288,16;0;0;Secanza;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
9/26/2020;147780;A9339;14;Mejores compras;156,34;0;0;Secuire;Saltillo;Supermercado
9/28/2020;147780;A9340;14;Mejores compras;101,12;0;11,99;Secuire;Saltillo;Supermercado
9/11/2020;147790;A9341;18;Simplemente Compras;125,15;0;4,99;Sec Sol;Hermosillo;Supermercado
10/12/2020;147790;A9342;18;Simplemente Compras;128,16;0;0;Secinal;Hermosillo;Supermercado
10/12/2020;147790;A9343;18;Simplemente Compras;37,49;0;4,99;Secinal;Hermosillo;Supermercado
11/12/2020;147790;A9344;10;sueños de calidad;176,61;0;0;Secjaro;Guadalajara;Supermercado
11/12/2020;147790;A9345;10;sueños de calidad;14,92;0;0;Secjaro;Guadalajara;Supermercado
10/3/2020;147836;A9346;106;Rosazul.;45,12;0;4,99;Secaiso;Ciudad de México;Bodegón
8/20/2020;147915;A9347;142;Mirum. ;22,39;0;4,99;Secaria;Ciudad de México;Farmacia
9/6/2020;147915;A9348;101;lotz y suerte;9,92;0;4,99;Secaria;Ciudad de México;Farmacia
10/8/2020;147915;A9349;142;Mirum. ;11,38;0;4,99;Secaria;Ciudad de México;Farmacia
8/17/2020;147916;A9350;142;Mirum. ;81,77;0;0;Secazón;Ciudad de México;Farmacia
11/25/2020;147916;A9351;142;Mirum. ;96,83;0;4,99;Secazón;Ciudad de México;Farmacia
8/19/2020;148007;A9352;80;Negocio en ciernes;24,34;0;4,99;SecMara;Guadalajara;Supermercado
9/13/2020;148007;A9353;80;Negocio en ciernes;58,84;0;4,99;SecMara;Guadalajara;Supermercado
10/13/2020;148007;A9354;80;Negocio en ciernes;40,21;0;0;SecMara;Guadalajara;Supermercado
11/5/2020;148007;A9355;80;Negocio en ciernes;33,02;0;0;Secaria;Guadalajara;Supermercado
9/10/2020;148018;A9356;10;sueños de calidad;87,55;0;4,99;Secneta;Guadalajara;Supermercado
9/10/2020;148018;A9357;114;Los adictos al armario;76,08;0;4,99;Secneta;Guadalajara;Supermercado
8/26/2020;148091;A9358;11;Rosa de Oro. ;160,46;0,01;0;Secjada;Tijuana;Supermercado
9/23/2020;148091;A9359;11;Rosa de Oro. ;160,8;0;8,99;Secjada;Tijuana;Supermercado
10/21/2020;148091;A9360;11;Rosa de Oro. ;160,05;0;0;Secmero;Tijuana;Supermercado
10/22/2020;148091;A9361;52;La colección Cool Kids;50,83;0;0;Secmero;Tijuana;Supermercado
11/9/2020;148091;A9362;11;Rosa de Oro. ;86,55;0;0;Secmero;Tijuana;Supermercado
11/25/2020;148091;A9363;11;Rosa de Oro. ;0;81,84;0;Secjada;Tijuana;Supermercado
11/25/2020;148091;A9364;11;Rosa de Oro. ;0;83,28;8,99;Secmero;Tijuana;Supermercado
11/26/2020;148091;A9365;11;Rosa de Oro. ;196,75;170,12;8,99;Secmero;Tijuana;Supermercado
8/18/2020;148092;A9366;122;Regalos mayores;81,66;0,01;0;Secillo;Chalco de Díaz Covarrubias;Supermercado
11/2/2020;148092;A9367;122;Regalos mayores;103,71;0;0;Secillo;Chalco de Díaz Covarrubias;Supermercado
8/19/2020;148093;A9368;52;La colección Cool Kids;51,2;0;4,99;Seclero;Zapopan;Supermercado
11/10/2020;148093;A9369;52;La colección Cool Kids;65,77;0;0;Seclero;Zapopan;Supermercado
8/30/2020;148137;A9370;53;Capital.;24,35;0;4,99;Seconal;Ecatepec de Morelos;Supermercado
8/30/2020;148137;A9371;53;Capital.;51,34;0,02;4,99;Seconal;Ecatepec de Morelos;Supermercado
11/1/2020;148137;A9372;52;La colección Cool Kids;51,73;0;0;Seconal;Ecatepec de Morelos;Supermercado
11/11/2020;148139;A9373;149;Mister ;96,09;0;5;Secrumo;Ciudad de México;Supermercado
8/2/2020;148183;A9374;53;Capital.;24,49;0;4,99;Secúcar;Ecatepec de Morelos;Supermercado
8/2/2020;148183;A9375;53;Capital.;8,68;0;4,99;Secúcar;Ecatepec de Morelos;Supermercado
8/31/2020;148183;A9376;53;Capital.;33,71;0,02;4,99;Secúcar;Ecatepec de Morelos;Supermercado
10/5/2020;148220;A9377;7;Ahorros de la tienda en línea;68,49;0;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/23/2020;148220;A9378;52;La colección Cool Kids;41,36;0;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/8/2020;148290;A9379;142;Mirum. ;14,13;0;4,99;Secalud;Ciudad de México;Farmacia
11/10/2020;148290;A9380;142;Mirum. ;16,9;0;4,99;Secalud;Ciudad de México;Farmacia
9/10/2020;148362;A9381;10;sueños de calidad;90,3;0;8,99;Secrero;Reynosa;Supermercado
8/16/2020;148368;A9382;27;Escualos. ;86,49;0;0;Secaiso;Ciudad de México;Supermercado
10/3/2020;148368;A9383;27;Escualos. ;62,47;0;5;Secaiso;Ciudad de México;Supermercado
11/8/2020;148368;A9384;27;Escualos. ;70,17;0;5;Secaiso;Ciudad de México;Supermercado
11/30/2020;148368;A9385;27;Escualos. ;85,57;5;5;Secaiso;Ciudad de México;Supermercado
11/30/2020;148368;A9386;137;Cosméticos Allure;20,1;0;4;Secaiso;Ciudad de México;Licorería
8/6/2020;148378;A9387;10;sueños de calidad;96,28;0;0;Secabos;Guadalajara;Supermercado
10/5/2020;148378;A9388;10;sueños de calidad;118,12;0;4,99;Secabos;Guadalajara;Supermercado
10/5/2020;148378;A9389;126;Dulce.;30,25;0;4,99;Secabos;Guadalajara;Supermercado
11/22/2020;148378;A9390;10;sueños de calidad;100,38;5;0;Secabos;Guadalajara;Supermercado
8/15/2020;148384;A9391;106;Rosazul.;26,05;0;4,99;Secmira;Ciudad de México;Bodegón
10/1/2020;148384;A9392;106;Rosazul.;33,87;0;4,99;Secmira;Ciudad de México;Bodegón
8/15/2020;148449;A9393;122;Regalos mayores;99,56;5,01;0;Secorte;Zapopan;Supermercado
11/6/2020;148453;A9394;102;El Gran.;43,68;0;8,99;SecPeña;Zapopan;Supermercado
8/14/2020;148454;A9395;10;sueños de calidad;55,05;0;4,99;Sec N°5;Guadalajara;Supermercado
8/22/2020;148524;A9396;27;Escualos. ;81,99;0;0;Secerio;Ciudad de México;Supermercado
9/28/2020;148529;A9397;19;Premier Mart;59,32;0;8,99;SecCoro;Xico;Supermercado
10/26/2020;148529;A9398;19;Premier Mart;124,66;0;8,99;SecCoro;Xico;Supermercado
11/29/2020;148529;A9399;19;Premier Mart;62,4;0;8,99;SecCoro;Xico;Supermercado
11/28/2020;148569;A9400;27;Escualos. ;67,9;0;5;Secacho;Apodaca;Supermercado
8/5/2020;148581;A9401;106;Rosazul.;31,91;0,01;4,99;Secaiso;Ciudad de México;Bodegón
9/23/2020;148659;A9402;18;Simplemente Compras;54,34;0;4,99;Secinal;Hermosillo;Supermercado
9/23/2020;148659;A9403;8;Waikiki. ;54,36;0;4,99;Secez I;León;Supermercado
9/7/2020;148690;A9404;8;Waikiki. ;115,96;0,05;0;Secceño;Culiacán Rosales;Supermercado
10/20/2020;148690;A9405;8;Waikiki. ;130,72;0;0;Secceño;Culiacán Rosales;Supermercado
10/29/2020;148831;A9406;101;lotz y suerte;57,5;0;3,99;Secndes;Ciudad de México;Farmacia
8/14/2020;148853;A9407;109;Resumen minorista;126,1;0;0;Secella;Acapulco de Juárez;Panaderia
9/23/2020;148856;A9408;149;Mister ;37,47;0;4,99;Seccias;Ecatepec de Morelos;Supermercado
9/2/2020;148885;A9409;102;El Gran.;135,77;0,01;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
9/9/2020;148885;A9410;122;Regalos mayores;43,99;0;4,99;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
9/22/2020;148885;A9411;102;El Gran.;93,56;0;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/9/2020;148885;A9412;122;Regalos mayores;230;0;0;No encuentro mi sector;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/15/2020;148885;A9413;52;La colección Cool Kids;114,99;0;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/14/2020;148885;A9414;102;El Gran.;123,77;0;0;Secán 3;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/4/2020;148991;A9415;101;lotz y suerte;18,47;0;3,99;Seccuna;Ciudad de México;Farmacia
11/12/2020;148991;A9416;101;lotz y suerte;42,22;0;3,99;Seccuna;Ciudad de México;Farmacia
11/26/2020;148991;A9417;101;lotz y suerte;43,94;0;3,99;Secinos;Ciudad de México;Farmacia
10/12/2020;148993;A9418;102;El Gran.;41,34;0;8,99;Secillo;Zapopan;Supermercado
11/9/2020;148993;A9419;52;La colección Cool Kids;37,56;0;0;Secas I;Zapopan;Supermercado
9/13/2020;149014;A9420;27;Escualos. ;33,46;0;5;Secidad;Ciudad de México;Supermercado
10/1/2020;149040;A9421;9;Ven al mercado;92,28;0;0;Secoble;Heroica Nogales;Supermercado
8/8/2020;149045;A9422;8;Waikiki. ;39,79;0,02;4,99;Secñita;Culiacán Rosales;Supermercado
11/26/2020;149045;A9423;8;Waikiki. ;95,87;0;0;Secñita;Culiacán Rosales;Supermercado
11/14/2020;149047;A9424;109;Resumen minorista;18,79;0;4,99;Seca Fe;Ciudad de México;Panaderia
8/31/2020;149090;A9425;7;Ahorros de la tienda en línea;102,71;0,02;0;Secaral;Zapopan;Supermercado
9/28/2020;149090;A9426;7;Ahorros de la tienda en línea;106,76;0;0;Secaral;Zapopan;Supermercado
11/17/2020;149102;A9427;144;Coco Bar.;266,2;0;0;Secpuro;Puebla de Zaragoza;Supermercado
8/24/2020;149120;A9428;18;Simplemente Compras;35,69;0;4,99;Secobal;Hermosillo;Supermercado
10/6/2020;149120;A9429;18;Simplemente Compras;35,39;0;4,99;Secobal;Hermosillo;Supermercado
9/30/2020;149160;A9430;102;El Gran.;62,95;0;4,99;Secnero;Ecatepec de Morelos;Supermercado
11/30/2020;149166;A9431;27;Escualos. ;32,62;0;5;Secndal;Acapulco de Juárez;Supermercado
8/13/2020;149169;A9432;97;La percha Merch;67,46;0,03;4,99;Secmano;Ciudad de México;Carniceria
8/27/2020;149169;A9433;97;La percha Merch;36,86;0,01;4,99;Secmano;Ciudad de México;Carniceria
9/20/2020;149169;A9434;97;La percha Merch;43,54;0;4,99;Secmano;Ciudad de México;Carniceria
10/16/2020;149169;A9435;97;La percha Merch;65,71;0;4,99;Secmano;Ciudad de México;Carniceria
11/28/2020;149169;A9436;97;La percha Merch;38,79;0;4,99;Secmano;Ciudad de México;Carniceria
10/19/2020;149190;A9437;52;La colección Cool Kids;72,76;0;0;Secceño;San Luis Potosí;Supermercado
11/17/2020;149190;A9438;52;La colección Cool Kids;87,06;0;0;Secceño;San Luis Potosí;Supermercado
10/19/2020;149226;A9439;169;Hotel California.;121,44;0;0;Seca II;Ciudad López Mateos;Supermercado
9/26/2020;149258;A9440;18;Simplemente Compras;67,92;0;4,99;SecReal;Hermosillo;Supermercado
11/4/2020;149293;A9441;10;sueños de calidad;130,5;0;0;Secmona;Guadalajara;Supermercado
11/4/2020;149293;A9442;80;Negocio en ciernes;39,57;0;0;Secmona;Guadalajara;Supermercado
11/28/2020;149299;A9443;120;Tienda Viva;146,12;0;0;No encuentro mi sector;Ojo de Agua;Supermercado
